custom_id,unique_id,full_name,perturbation_type,gold,predicted,finish_reason,correct
1529,ll_0305,Kim Contreras,p5_fewshot,ms,ms,stop,1
1530,ll_0306,Susan Thompson,p1_format,nn,nn,stop,1
1531,ll_0306,Susan Thompson,p1_format_soft,nn,nn,stop,1
1532,ll_0306,Susan Thompson,p2_complexity,nn,nn,stop,1
1533,ll_0306,Susan Thompson,p4_role,nn,nn,stop,1
1534,ll_0306,Susan Thompson,p5_fewshot,nn,nn,stop,1
1535,ll_0307,Barbara Khan,p1_format,an,an,stop,1
1536,ll_0307,Barbara Khan,p1_format_soft,an,an,stop,1
1537,ll_0307,Barbara Khan,p2_complexity,an,an,stop,1
1538,ll_0307,Barbara Khan,p4_role,an,an,stop,1
1539,ll_0307,Barbara Khan,p5_fewshot,an,an,stop,1
1540,ll_0308,Amanda Jackson,p1_format,an,an,stop,1
1541,ll_0308,Amanda Jackson,p1_format_soft,an,an,stop,1
1542,ll_0308,Amanda Jackson,p2_complexity,an,an,stop,1
1543,ll_0308,Amanda Jackson,p4_role,an,an,stop,1
1544,ll_0308,Amanda Jackson,p5_fewshot,an,an,stop,1
1545,ll_0309,Sara Carter,p1_format,ar,ar,stop,1
1546,ll_0309,Sara Carter,p1_format_soft,ar,ar,stop,1
1547,ll_0309,Sara Carter,p2_complexity,ar,ar,stop,1
1548,ll_0309,Sara Carter,p4_role,ar,ar,stop,1
1549,ll_0309,Sara Carter,p5_fewshot,ar,ar,stop,1
1550,ll_0310,Antonio Castillo,p1_format,oo,oo,stop,1
1551,ll_0310,Antonio Castillo,p1_format_soft,oo,oo,stop,1
1552,ll_0310,Antonio Castillo,p2_complexity,oo,oo,stop,1
1553,ll_0310,Antonio Castillo,p4_role,oo,oo,stop,1
1554,ll_0310,Antonio Castillo,p5_fewshot,oo,oo,stop,1
1555,ll_0311,Robert Singh,p1_format,th,th,stop,1
1556,ll_0311,Robert Singh,p1_format_soft,th,th,stop,1
1557,ll_0311,Robert Singh,p2_complexity,th,th,stop,1
1558,ll_0311,Robert Singh,p4_role,th,th,stop,1
1559,ll_0311,Robert Singh,p5_fewshot,th,th,stop,1
1560,ll_0312,David Moreno,p1_format,do,do,stop,1
1561,ll_0312,David Moreno,p1_format_soft,do,do,stop,1
1562,ll_0312,David Moreno,p2_complexity,do,do,stop,1
1563,ll_0312,David Moreno,p4_role,do,do,stop,1
1564,ll_0312,David Moreno,p5_fewshot,do,do,stop,1
1565,ll_0313,Richard Vega,p1_format,da,da,stop,1
1566,ll_0313,Richard Vega,p1_format_soft,da,da,stop,1
1567,ll_0313,Richard Vega,p2_complexity,da,da,stop,1
1568,ll_0313,Richard Vega,p4_role,da,da,stop,1
1569,ll_0313,Richard Vega,p5_fewshot,da,da,stop,1
1570,ll_0314,Victor Hill,p1_format,rl,rl,stop,1
1571,ll_0314,Victor Hill,p1_format_soft,rl,rl,stop,1
1572,ll_0314,Victor Hill,p2_complexity,rl,rl,stop,1
1573,ll_0314,Victor Hill,p4_role,rl,rl,stop,1
1574,ll_0314,Victor Hill,p5_fewshot,rl,rl,stop,1
1575,ll_0315,Michael Thompson,p1_format,ln,ln,stop,1
1576,ll_0315,Michael Thompson,p1_format_soft,ln,ln,stop,1
1577,ll_0315,Michael Thompson,p2_complexity,ln,ln,stop,1
1578,ll_0315,Michael Thompson,p4_role,ln,ln,stop,1
1579,ll_0315,Michael Thompson,p5_fewshot,ln,ln,stop,1
1580,ll_0316,Sandra Hill,p1_format,al,al,stop,1
1581,ll_0316,Sandra Hill,p1_format_soft,al,al,stop,1
1582,ll_0316,Sandra Hill,p2_complexity,al,al,stop,1
1583,ll_0316,Sandra Hill,p4_role,al,al,stop,1
1584,ll_0316,Sandra Hill,p5_fewshot,al,al,stop,1
1585,ll_0317,Miguel Martin,p1_format,ln,ln,stop,1
1586,ll_0317,Miguel Martin,p1_format_soft,ln,ln,stop,1
1587,ll_0317,Miguel Martin,p2_complexity,ln,ln,stop,1
1588,ll_0317,Miguel Martin,p4_role,ln,ln,stop,1
1589,ll_0317,Miguel Martin,p5_fewshot,ln,ln,stop,1
1590,ll_0318,James Herrera,p1_format,sa,sa,stop,1
1591,ll_0318,James Herrera,p1_format_soft,sa,sa,stop,1
1592,ll_0318,James Herrera,p2_complexity,sa,sa,stop,1
1593,ll_0318,James Herrera,p4_role,sa,sa,stop,1
1594,ll_0318,James Herrera,p5_fewshot,sa,sa,stop,1
1595,ll_0319,Elizabeth Moore,p1_format,he,he,stop,1
1596,ll_0319,Elizabeth Moore,p1_format_soft,he,he,stop,1
1597,ll_0319,Elizabeth Moore,p2_complexity,he,he,stop,1
1598,ll_0319,Elizabeth Moore,p4_role,he,he,stop,1
1599,ll_0319,Elizabeth Moore,p5_fewshot,he,he,stop,1
1600,ll_0320,Tony Mitchell,p1_format,yl,yh,stop,0
1601,ll_0320,Tony Mitchell,p1_format_soft,yl,yh,stop,0
1602,ll_0320,Tony Mitchell,p2_complexity,yl,yl,stop,1
1603,ll_0320,Tony Mitchell,p4_role,yl,yl,stop,1
1604,ll_0320,Tony Mitchell,p5_fewshot,yl,yl,stop,1
1605,ll_0321,Anthony Soto,p1_format,yo,yo,stop,1
1606,ll_0321,Anthony Soto,p1_format_soft,yo,yo,stop,1
1607,ll_0321,Anthony Soto,p2_complexity,yo,yo,stop,1
1608,ll_0321,Anthony Soto,p4_role,yo,yo,stop,1
1609,ll_0321,Anthony Soto,p5_fewshot,yo,yo,stop,1
1610,ll_0322,Oscar Garza,p1_format,ra,ra,stop,1
1611,ll_0322,Oscar Garza,p1_format_soft,ra,ra,stop,1
1612,ll_0322,Oscar Garza,p2_complexity,ra,ra,stop,1
1613,ll_0322,Oscar Garza,p4_role,ra,ra,stop,1
1614,ll_0322,Oscar Garza,p5_fewshot,ra,ra,stop,1
1615,ll_0323,Joseph Perez,p1_format,hz,hz,stop,1
1616,ll_0323,Joseph Perez,p1_format_soft,hz,hz,stop,1
1617,ll_0323,Joseph Perez,p2_complexity,hz,hz,stop,1
1618,ll_0323,Joseph Perez,p4_role,hz,hz,stop,1
1619,ll_0323,Joseph Perez,p5_fewshot,hz,hz,stop,1
1620,ll_0324,Richard Guzman,p1_format,dn,dn,stop,1
1621,ll_0324,Richard Guzman,p1_format_soft,dn,dn,stop,1
1622,ll_0324,Richard Guzman,p2_complexity,dn,dn,stop,1
1623,ll_0324,Richard Guzman,p4_role,dn,dn,stop,1
1624,ll_0324,Richard Guzman,p5_fewshot,dn,dn,stop,1
1625,ll_0325,Gloria Torres,p1_format,as,as,stop,1
1626,ll_0325,Gloria Torres,p1_format_soft,as,as,stop,1
1627,ll_0325,Gloria Torres,p2_complexity,as,as,stop,1
1628,ll_0325,Gloria Torres,p4_role,as,as,stop,1
1629,ll_0325,Gloria Torres,p5_fewshot,as,as,stop,1
1630,ll_0326,Paul Young,p1_format,lg,lg,stop,1
1631,ll_0326,Paul Young,p1_format_soft,lg,lg,stop,1
1632,ll_0326,Paul Young,p2_complexity,lg,lg,stop,1
1633,ll_0326,Paul Young,p4_role,lg,lg,stop,1
1634,ll_0326,Paul Young,p5_fewshot,lg,lg,stop,1
1635,ll_0327,Sharon Ramos,p1_format,ns,ns,stop,1
1636,ll_0327,Sharon Ramos,p1_format_soft,ns,ns,stop,1
1637,ll_0327,Sharon Ramos,p2_complexity,ns,ns,stop,1
1638,ll_0327,Sharon Ramos,p4_role,ns,ns,stop,1
1639,ll_0327,Sharon Ramos,p5_fewshot,ns,ns,stop,1
1640,ll_0328,Christina Jones,p1_format,as,as,stop,1
1641,ll_0328,Christina Jones,p1_format_soft,as,as,stop,1
1642,ll_0328,Christina Jones,p2_complexity,as,as,stop,1
1643,ll_0328,Christina Jones,p4_role,as,as,stop,1
1644,ll_0328,Christina Jones,p5_fewshot,as,as,stop,1
1645,ll_0329,Samantha Brown,p1_format,an,an,stop,1
1646,ll_0329,Samantha Brown,p1_format_soft,an,an,stop,1
1647,ll_0329,Samantha Brown,p2_complexity,an,an,stop,1
1648,ll_0329,Samantha Brown,p4_role,an,an,stop,1
1649,ll_0329,Samantha Brown,p5_fewshot,an,an,stop,1
1650,ll_0330,Stephanie Ramirez,p1_format,ez,ez,stop,1
1651,ll_0330,Stephanie Ramirez,p1_format_soft,ez,ez,stop,1
1652,ll_0330,Stephanie Ramirez,p2_complexity,ez,ez,stop,1
1653,ll_0330,Stephanie Ramirez,p4_role,ez,ez,stop,1
1654,ll_0330,Stephanie Ramirez,p5_fewshot,ez,ez,stop,1
1655,ll_0331,Mary Lee,p1_format,ye,ye,stop,1
1656,ll_0331,Mary Lee,p1_format_soft,ye,ye,stop,1
1657,ll_0331,Mary Lee,p2_complexity,ye,ye,stop,1
1658,ll_0331,Mary Lee,p4_role,ye,ye,stop,1
1659,ll_0331,Mary Lee,p5_fewshot,ye,ye,stop,1
1660,ll_0332,Sara Vasquez,p1_format,az,az,stop,1
1661,ll_0332,Sara Vasquez,p1_format_soft,az,az,stop,1
1662,ll_0332,Sara Vasquez,p2_complexity,az,az,stop,1
1663,ll_0332,Sara Vasquez,p4_role,az,az,stop,1
1664,ll_0332,Sara Vasquez,p5_fewshot,az,az,stop,1
1665,ll_0333,Lauren Medina,p1_format,na,na,stop,1
1666,ll_0333,Lauren Medina,p1_format_soft,na,na,stop,1
1667,ll_0333,Lauren Medina,p2_complexity,na,na,stop,1
1668,ll_0333,Lauren Medina,p4_role,na,na,stop,1
1669,ll_0333,Lauren Medina,p5_fewshot,na,na,stop,1
1670,ll_0334,Gloria Salazar,p1_format,ar,ar,stop,1
1671,ll_0334,Gloria Salazar,p1_format_soft,ar,ar,stop,1
1672,ll_0334,Gloria Salazar,p2_complexity,ar,ar,stop,1
1673,ll_0334,Gloria Salazar,p4_role,ar,ar,stop,1
1674,ll_0334,Gloria Salazar,p5_fewshot,ar,ar,stop,1
1675,ll_0335,Alex Harris,p1_format,xs,xs,stop,1
1676,ll_0335,Alex Harris,p1_format_soft,xs,xs,stop,1
1677,ll_0335,Alex Harris,p2_complexity,xs,xs,stop,1
1678,ll_0335,Alex Harris,p4_role,xs,xs,stop,1
1679,ll_0335,Alex Harris,p5_fewshot,xs,xs,stop,1
1680,ll_0336,Anthony Marie,p1_format,ye,ye,stop,1
1681,ll_0336,Anthony Marie,p1_format_soft,ye,ye,stop,1
1682,ll_0336,Anthony Marie,p2_complexity,ye,ye,stop,1
1683,ll_0336,Anthony Marie,p4_role,ye,ye,stop,1
1684,ll_0336,Anthony Marie,p5_fewshot,ye,ye,stop,1
1685,ll_0337,Samantha Alvarez,p1_format,az,az,stop,1
1686,ll_0337,Samantha Alvarez,p1_format_soft,az,az,stop,1
1687,ll_0337,Samantha Alvarez,p2_complexity,az,az,stop,1
1688,ll_0337,Samantha Alvarez,p4_role,az,az,stop,1
1689,ll_0337,Samantha Alvarez,p5_fewshot,az,az,stop,1
1690,ll_0338,Antonio Morales,p1_format,os,os,stop,1
1691,ll_0338,Antonio Morales,p1_format_soft,os,os,stop,1
1692,ll_0338,Antonio Morales,p2_complexity,os,os,stop,1
1693,ll_0338,Antonio Morales,p4_role,os,os,stop,1
1694,ll_0338,Antonio Morales,p5_fewshot,os,os,stop,1
1695,ll_0339,Martha Perez,p1_format,az,az,stop,1
1696,ll_0339,Martha Perez,p1_format_soft,az,az,stop,1
1697,ll_0339,Martha Perez,p2_complexity,az,az,stop,1
1698,ll_0339,Martha Perez,p4_role,az,az,stop,1
1699,ll_0339,Martha Perez,p5_fewshot,az,az,stop,1
1700,ll_0340,Jonathan Gutierrez,p1_format,nz,nz,stop,1
1701,ll_0340,Jonathan Gutierrez,p1_format_soft,nz,nz,stop,1
1702,ll_0340,Jonathan Gutierrez,p2_complexity,nz,nz,stop,1
1703,ll_0340,Jonathan Gutierrez,p4_role,nz,nz,stop,1
1704,ll_0340,Jonathan Gutierrez,p5_fewshot,nz,nz,stop,1
1705,ll_0341,Mike Miller,p1_format,er,er,stop,1
1706,ll_0341,Mike Miller,p1_format_soft,er,er,stop,1
1707,ll_0341,Mike Miller,p2_complexity,er,er,stop,1
1708,ll_0341,Mike Miller,p4_role,er,er,stop,1
1709,ll_0341,Mike Miller,p5_fewshot,er,er,stop,1
1710,ll_0342,Kathy Sanchez,p1_format,yz,yz,stop,1
1711,ll_0342,Kathy Sanchez,p1_format_soft,yz,yz,stop,1
1712,ll_0342,Kathy Sanchez,p2_complexity,yz,yz,stop,1
1713,ll_0342,Kathy Sanchez,p4_role,yz,yz,stop,1
1714,ll_0342,Kathy Sanchez,p5_fewshot,yz,yz,stop,1
1715,ll_0343,Martha White,p1_format,ae,ae,stop,1
1716,ll_0343,Martha White,p1_format_soft,ae,ae,stop,1
1717,ll_0343,Martha White,p2_complexity,ae,ae,stop,1
1718,ll_0343,Martha White,p4_role,ae,ae,stop,1
1719,ll_0343,Martha White,p5_fewshot,ae,ae,stop,1
1720,ll_0344,Eric Medina,p1_format,ca,ca,stop,1
1721,ll_0344,Eric Medina,p1_format_soft,ca,ca,stop,1
1722,ll_0344,Eric Medina,p2_complexity,ca,ca,stop,1
1723,ll_0344,Eric Medina,p4_role,ca,ca,stop,1
1724,ll_0344,Eric Medina,p5_fewshot,ca,ca,stop,1
1725,ll_0345,Robert Guzman,p1_format,tn,tn,stop,1
1726,ll_0345,Robert Guzman,p1_format_soft,tn,tn,stop,1
1727,ll_0345,Robert Guzman,p2_complexity,tn,tn,stop,1
1728,ll_0345,Robert Guzman,p4_role,tn,tn,stop,1
1729,ll_0345,Robert Guzman,p5_fewshot,tn,tn,stop,1
1730,ll_0346,Diana Adams,p1_format,as,as,stop,1
1731,ll_0346,Diana Adams,p1_format_soft,as,as,stop,1
1732,ll_0346,Diana Adams,p2_complexity,as,as,stop,1
1733,ll_0346,Diana Adams,p4_role,as,as,stop,1
1734,ll_0346,Diana Adams,p5_fewshot,as,as,stop,1
1735,ll_0347,Brian Walker,p1_format,nr,nr,stop,1
1736,ll_0347,Brian Walker,p1_format_soft,nr,nr,stop,1
1737,ll_0347,Brian Walker,p2_complexity,nr,nr,stop,1
1738,ll_0347,Brian Walker,p4_role,nr,nr,stop,1
1739,ll_0347,Brian Walker,p5_fewshot,nr,nr,stop,1
1740,ll_0348,Linda Reyes,p1_format,as,as,stop,1
1741,ll_0348,Linda Reyes,p1_format_soft,as,as,stop,1
1742,ll_0348,Linda Reyes,p2_complexity,as,as,stop,1
1743,ll_0348,Linda Reyes,p4_role,as,as,stop,1
1744,ll_0348,Linda Reyes,p5_fewshot,as,as,stop,1
1745,ll_0349,Rachel Kim,p1_format,lm,lm,stop,1
1746,ll_0349,Rachel Kim,p1_format_soft,lm,lm,stop,1
1747,ll_0349,Rachel Kim,p2_complexity,lm,lm,stop,1
1748,ll_0349,Rachel Kim,p4_role,lm,lm,stop,1
1749,ll_0349,Rachel Kim,p5_fewshot,lm,lm,stop,1
1750,ll_0350,Linda Silva,p1_format,aa,aa,stop,1
1751,ll_0350,Linda Silva,p1_format_soft,aa,aa,stop,1
1752,ll_0350,Linda Silva,p2_complexity,aa,aa,stop,1
1753,ll_0350,Linda Silva,p4_role,aa,aa,stop,1
1754,ll_0350,Linda Silva,p5_fewshot,aa,aa,stop,1
1755,ll_0351,Elizabeth Perez,p1_format,hz,hz,stop,1
1756,ll_0351,Elizabeth Perez,p1_format_soft,hz,hz,stop,1
1757,ll_0351,Elizabeth Perez,p2_complexity,hz,hz,stop,1
1758,ll_0351,Elizabeth Perez,p4_role,hz,hz,stop,1
1759,ll_0351,Elizabeth Perez,p5_fewshot,hz,hz,stop,1
1760,ll_0352,Miguel Diaz,p1_format,lz,lz,stop,1
1761,ll_0352,Miguel Diaz,p1_format_soft,lz,lz,stop,1
1762,ll_0352,Miguel Diaz,p2_complexity,lz,lz,stop,1
1763,ll_0352,Miguel Diaz,p4_role,lz,lz,stop,1
1764,ll_0352,Miguel Diaz,p5_fewshot,lz,lz,stop,1
1765,ll_0353,Gloria Delgado,p1_format,ao,ao,stop,1
1766,ll_0353,Gloria Delgado,p1_format_soft,ao,ao,stop,1
1767,ll_0353,Gloria Delgado,p2_complexity,ao,ao,stop,1
1768,ll_0353,Gloria Delgado,p4_role,ao,ao,stop,1
1769,ll_0353,Gloria Delgado,p5_fewshot,ao,ao,stop,1
1770,ll_0354,Nicole Thomas,p1_format,es,es,stop,1
1771,ll_0354,Nicole Thomas,p1_format_soft,es,es,stop,1
1772,ll_0354,Nicole Thomas,p2_complexity,es,es,stop,1
1773,ll_0354,Nicole Thomas,p4_role,es,es,stop,1
1774,ll_0354,Nicole Thomas,p5_fewshot,es,es,stop,1
1775,ll_0355,Sharon Moore,p1_format,ne,ne,stop,1
1776,ll_0355,Sharon Moore,p1_format_soft,ne,ne,stop,1
1777,ll_0355,Sharon Moore,p2_complexity,ne,ne,stop,1
1778,ll_0355,Sharon Moore,p4_role,ne,ne,stop,1
1779,ll_0355,Sharon Moore,p5_fewshot,ne,ne,stop,1
1780,ll_0356,Angel Castillo,p1_format,lo,lo,stop,1
1781,ll_0356,Angel Castillo,p1_format_soft,lo,lo,stop,1
1782,ll_0356,Angel Castillo,p2_complexity,lo,lo,stop,1
1783,ll_0356,Angel Castillo,p4_role,lo,lo,stop,1
1784,ll_0356,Angel Castillo,p5_fewshot,lo,lo,stop,1
1785,ll_0357,Mark Jones,p1_format,ks,ks,stop,1
1786,ll_0357,Mark Jones,p1_format_soft,ks,ks,stop,1
1787,ll_0357,Mark Jones,p2_complexity,ks,ks,stop,1
1788,ll_0357,Mark Jones,p4_role,ks,ks,stop,1
1789,ll_0357,Mark Jones,p5_fewshot,ks,ks,stop,1
1790,ll_0358,Juan Moore,p1_format,ne,ne,stop,1
1791,ll_0358,Juan Moore,p1_format_soft,ne,ne,stop,1
1792,ll_0358,Juan Moore,p2_complexity,ne,ne,stop,1
1793,ll_0358,Juan Moore,p4_role,ne,ne,stop,1
1794,ll_0358,Juan Moore,p5_fewshot,ne,ne,stop,1
1795,ll_0359,Michelle Vargas,p1_format,es,es,stop,1
1796,ll_0359,Michelle Vargas,p1_format_soft,es,es,stop,1
1797,ll_0359,Michelle Vargas,p2_complexity,es,es,stop,1
1798,ll_0359,Michelle Vargas,p4_role,es,es,stop,1
1799,ll_0359,Michelle Vargas,p5_fewshot,es,es,stop,1
1800,ll_0360,Eric Anderson,p1_format,cn,cn,stop,1
1801,ll_0360,Eric Anderson,p1_format_soft,cn,cn,stop,1
1802,ll_0360,Eric Anderson,p2_complexity,cn,cn,stop,1
1803,ll_0360,Eric Anderson,p4_role,cn,cn,stop,1
1804,ll_0360,Eric Anderson,p5_fewshot,cn,cn,stop,1
1805,ll_0361,Michael Gonzales,p1_format,ls,ls,stop,1
1806,ll_0361,Michael Gonzales,p1_format_soft,ls,ls,stop,1
1807,ll_0361,Michael Gonzales,p2_complexity,ls,ls,stop,1
1808,ll_0361,Michael Gonzales,p4_role,ls,ls,stop,1
1809,ll_0361,Michael Gonzales,p5_fewshot,ls,ls,stop,1
1810,ll_0362,Christopher Gomez,p1_format,rz,rz,stop,1
1811,ll_0362,Christopher Gomez,p1_format_soft,rz,rz,stop,1
1812,ll_0362,Christopher Gomez,p2_complexity,rz,rz,stop,1
1813,ll_0362,Christopher Gomez,p4_role,rz,rz,stop,1
1814,ll_0362,Christopher Gomez,p5_fewshot,rz,rz,stop,1
1815,ll_0363,Melissa Vasquez,p1_format,az,az,stop,1
1816,ll_0363,Melissa Vasquez,p1_format_soft,az,az,stop,1
1817,ll_0363,Melissa Vasquez,p2_complexity,az,az,stop,1
1818,ll_0363,Melissa Vasquez,p4_role,az,az,stop,1
1819,ll_0363,Melissa Vasquez,p5_fewshot,az,az,stop,1
1820,ll_0364,Christopher Hall,p1_format,rl,rl,stop,1
1821,ll_0364,Christopher Hall,p1_format_soft,rl,rl,stop,1
1822,ll_0364,Christopher Hall,p2_complexity,rl,rl,stop,1
1823,ll_0364,Christopher Hall,p4_role,rl,rl,stop,1
1824,ll_0364,Christopher Hall,p5_fewshot,rl,rl,stop,1
1825,ll_0365,David Romero,p1_format,do,do,stop,1
1826,ll_0365,David Romero,p1_format_soft,do,do,stop,1
1827,ll_0365,David Romero,p2_complexity,do,do,stop,1
1828,ll_0365,David Romero,p4_role,do,do,stop,1
1829,ll_0365,David Romero,p5_fewshot,do,do,stop,1
1830,ll_0366,Javier Flores,p1_format,rs,rs,stop,1
1831,ll_0366,Javier Flores,p1_format_soft,rs,rs,stop,1
1832,ll_0366,Javier Flores,p2_complexity,rs,rs,stop,1
1833,ll_0366,Javier Flores,p4_role,rs,rs,stop,1
1834,ll_0366,Javier Flores,p5_fewshot,rs,rs,stop,1
1835,ll_0367,James Anderson,p1_format,sn,sn,stop,1
1836,ll_0367,James Anderson,p1_format_soft,sn,sn,stop,1
1837,ll_0367,James Anderson,p2_complexity,sn,sn,stop,1
1838,ll_0367,James Anderson,p4_role,sn,sn,stop,1
1839,ll_0367,James Anderson,p5_fewshot,sn,sn,stop,1
1840,ll_0368,Antonio Young,p1_format,og,og,stop,1
1841,ll_0368,Antonio Young,p1_format_soft,og,og,stop,1
1842,ll_0368,Antonio Young,p2_complexity,og,og,stop,1
1843,ll_0368,Antonio Young,p4_role,og,og,stop,1
1844,ll_0368,Antonio Young,p5_fewshot,og,og,stop,1
1845,ll_0369,Nick Nguyen,p1_format,kn,kn,stop,1
1846,ll_0369,Nick Nguyen,p1_format_soft,kn,kn,stop,1
1847,ll_0369,Nick Nguyen,p2_complexity,kn,kn,stop,1
1848,ll_0369,Nick Nguyen,p4_role,kn,kn,stop,1
1849,ll_0369,Nick Nguyen,p5_fewshot,kn,kn,stop,1
1850,ll_0370,Javier Brown,p1_format,rn,rn,stop,1
1851,ll_0370,Javier Brown,p1_format_soft,rn,rn,stop,1
1852,ll_0370,Javier Brown,p2_complexity,rn,rn,stop,1
1853,ll_0370,Javier Brown,p4_role,rn,rn,stop,1
1854,ll_0370,Javier Brown,p5_fewshot,rn,rn,stop,1
1855,ll_0371,Gloria Castro,p1_format,ao,ao,stop,1
1856,ll_0371,Gloria Castro,p1_format_soft,ao,ao,stop,1
1857,ll_0371,Gloria Castro,p2_complexity,ao,ao,stop,1
1858,ll_0371,Gloria Castro,p4_role,ao,ao,stop,1
1859,ll_0371,Gloria Castro,p5_fewshot,ao,ao,stop,1
1860,ll_0372,Samantha Jimenez,p1_format,az,az,stop,1
1861,ll_0372,Samantha Jimenez,p1_format_soft,az,az,stop,1
1862,ll_0372,Samantha Jimenez,p2_complexity,az,az,stop,1
1863,ll_0372,Samantha Jimenez,p4_role,az,az,stop,1
1864,ll_0372,Samantha Jimenez,p5_fewshot,az,az,stop,1
1865,ll_0373,Carmen Ramos,p1_format,ns,ns,stop,1
1866,ll_0373,Carmen Ramos,p1_format_soft,ns,ns,stop,1
1867,ll_0373,Carmen Ramos,p2_complexity,ns,ns,stop,1
1868,ll_0373,Carmen Ramos,p4_role,ns,ns,stop,1
1869,ll_0373,Carmen Ramos,p5_fewshot,ns,ns,stop,1
1870,ll_0374,Luis Chavez,p1_format,sz,sz,stop,1
1871,ll_0374,Luis Chavez,p1_format_soft,sz,sz,stop,1
1872,ll_0374,Luis Chavez,p2_complexity,sz,sz,stop,1
1873,ll_0374,Luis Chavez,p4_role,sz,sz,stop,1
1874,ll_0374,Luis Chavez,p5_fewshot,sz,sz,stop,1
1875,ll_0375,Lauren Campbell,p1_format,nl,nl,stop,1
1876,ll_0375,Lauren Campbell,p1_format_soft,nl,nl,stop,1
1877,ll_0375,Lauren Campbell,p2_complexity,nl,nl,stop,1
1878,ll_0375,Lauren Campbell,p4_role,nl,nl,stop,1
1879,ll_0375,Lauren Campbell,p5_fewshot,nl,nl,stop,1
1880,ll_0376,Susan Medina,p1_format,na,na,stop,1
1881,ll_0376,Susan Medina,p1_format_soft,na,na,stop,1
1882,ll_0376,Susan Medina,p2_complexity,na,na,stop,1
1883,ll_0376,Susan Medina,p4_role,na,na,stop,1
1884,ll_0376,Susan Medina,p5_fewshot,na,na,stop,1
1885,ll_0377,Melissa Young,p1_format,ag,ag,stop,1
1886,ll_0377,Melissa Young,p1_format_soft,ag,ag,stop,1
1887,ll_0377,Melissa Young,p2_complexity,ag,ag,stop,1
1888,ll_0377,Melissa Young,p4_role,ag,ag,stop,1
1889,ll_0377,Melissa Young,p5_fewshot,ag,ag,stop,1
1890,ll_0378,Ryan Alvarado,p1_format,no,no,stop,1
1891,ll_0378,Ryan Alvarado,p1_format_soft,no,no,stop,1
1892,ll_0378,Ryan Alvarado,p2_complexity,no,no,stop,1
1893,ll_0378,Ryan Alvarado,p4_role,no,no,stop,1
1894,ll_0378,Ryan Alvarado,p5_fewshot,no,no,stop,1
1895,ll_0379,John Anderson,p1_format,nn,nn,stop,1
1896,ll_0379,John Anderson,p1_format_soft,nn,nn,stop,1
1897,ll_0379,John Anderson,p2_complexity,nn,nn,stop,1
1898,ll_0379,John Anderson,p4_role,nn,nn,stop,1
1899,ll_0379,John Anderson,p5_fewshot,nn,nn,stop,1
1900,ll_0380,Cindy Maldonado,p1_format,yo,yo,stop,1
1901,ll_0380,Cindy Maldonado,p1_format_soft,yo,yo,stop,1
1902,ll_0380,Cindy Maldonado,p2_complexity,yo,yo,stop,1
1903,ll_0380,Cindy Maldonado,p4_role,yo,yo,stop,1
1904,ll_0380,Cindy Maldonado,p5_fewshot,yo,yo,stop,1
1905,ll_0381,Steven Maldonado,p1_format,no,no,stop,1
1906,ll_0381,Steven Maldonado,p1_format_soft,no,no,stop,1
1907,ll_0381,Steven Maldonado,p2_complexity,no,no,stop,1
1908,ll_0381,Steven Maldonado,p4_role,no,no,stop,1
1909,ll_0381,Steven Maldonado,p5_fewshot,no,no,stop,1
1910,ll_0382,Michelle Khan,p1_format,en,en,stop,1
1911,ll_0382,Michelle Khan,p1_format_soft,en,en,stop,1
1912,ll_0382,Michelle Khan,p2_complexity,en,en,stop,1
1913,ll_0382,Michelle Khan,p4_role,en,en,stop,1
1914,ll_0382,Michelle Khan,p5_fewshot,en,en,stop,1
1915,ll_0383,Steven Garza,p1_format,na,na,stop,1
1916,ll_0383,Steven Garza,p1_format_soft,na,na,stop,1
1917,ll_0383,Steven Garza,p2_complexity,na,na,stop,1
1918,ll_0383,Steven Garza,p4_role,na,na,stop,1
1919,ll_0383,Steven Garza,p5_fewshot,na,na,stop,1
1920,ll_0384,Melissa Rivera,p1_format,aa,aa,stop,1
1921,ll_0384,Melissa Rivera,p1_format_soft,aa,aa,stop,1
1922,ll_0384,Melissa Rivera,p2_complexity,aa,aa,stop,1
1923,ll_0384,Melissa Rivera,p4_role,aa,aa,stop,1
1924,ll_0384,Melissa Rivera,p5_fewshot,aa,aa,stop,1
1925,ll_0385,Kathy Singh,p1_format,yh,yh,stop,1
1926,ll_0385,Kathy Singh,p1_format_soft,yh,yh,stop,1
1927,ll_0385,Kathy Singh,p2_complexity,yh,yh,stop,1
1928,ll_0385,Kathy Singh,p4_role,yh,yh,stop,1
1929,ll_0385,Kathy Singh,p5_fewshot,yh,yh,stop,1
1930,ll_0386,Jennifer Garcia,p1_format,ra,ra,stop,1
1931,ll_0386,Jennifer Garcia,p1_format_soft,ra,ra,stop,1
1932,ll_0386,Jennifer Garcia,p2_complexity,ra,ra,stop,1
1933,ll_0386,Jennifer Garcia,p4_role,ra,ra,stop,1
1934,ll_0386,Jennifer Garcia,p5_fewshot,ra,ra,stop,1
1935,ll_0387,Victor Miller,p1_format,rr,rr,stop,1
1936,ll_0387,Victor Miller,p1_format_soft,rr,rr,stop,1
1937,ll_0387,Victor Miller,p2_complexity,rr,rr,stop,1
1938,ll_0387,Victor Miller,p4_role,rr,rr,stop,1
1939,ll_0387,Victor Miller,p5_fewshot,rr,rr,stop,1
