custom_id,question_id,arc_id,answerKey,predicted,correct,parse_method,raw_response,perturbation_type
1539,307,Mercury_SC_402057,C,C,1,heuristic,Answer: C,p5_fewshot
1540,308,Mercury_SC_413628,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1541,308,Mercury_SC_413628,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1542,308,Mercury_SC_413628,C,C,1,heuristic,C,p2_complexity
1543,308,Mercury_SC_413628,C,C,1,heuristic,C,p4_role
1544,308,Mercury_SC_413628,C,C,1,heuristic,Answer: C,p5_fewshot
1545,309,Mercury_LBS10131,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1546,309,Mercury_LBS10131,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1547,309,Mercury_LBS10131,C,C,1,heuristic,C,p2_complexity
1548,309,Mercury_LBS10131,C,C,1,heuristic,C,p4_role
1549,309,Mercury_LBS10131,C,C,1,heuristic,Answer: C,p5_fewshot
1550,310,Mercury_7032428,B,B,1,json,"{""answer"": ""B""}",p1_format
1551,310,Mercury_7032428,B,D,0,json,"{""answer"": ""D""}",p1_format_soft
1552,310,Mercury_7032428,B,B,1,heuristic,B,p2_complexity
1553,310,Mercury_7032428,B,D,0,heuristic,D,p4_role
1554,310,Mercury_7032428,B,D,0,heuristic,D,p5_fewshot
1555,311,Mercury_7025008,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1556,311,Mercury_7025008,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1557,311,Mercury_7025008,A,A,1,heuristic,A,p2_complexity
1558,311,Mercury_7025008,A,A,1,heuristic,A,p4_role
1559,311,Mercury_7025008,A,A,1,heuristic,A,p5_fewshot
1560,312,MEA_2011_8_19,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
1561,312,MEA_2011_8_19,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
1562,312,MEA_2011_8_19,D,D,1,heuristic,D,p2_complexity
1563,312,MEA_2011_8_19,D,D,1,heuristic,D,p4_role
1564,312,MEA_2011_8_19,D,D,1,heuristic,D,p5_fewshot
1565,313,NYSEDREGENTS_2008_8_27,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1566,313,NYSEDREGENTS_2008_8_27,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1567,313,NYSEDREGENTS_2008_8_27,C,C,1,heuristic,C,p2_complexity
1568,313,NYSEDREGENTS_2008_8_27,C,C,1,heuristic,C,p4_role
1569,313,NYSEDREGENTS_2008_8_27,C,C,1,heuristic,C,p5_fewshot
1570,314,VASoL_2007_5_22,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
1571,314,VASoL_2007_5_22,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
1572,314,VASoL_2007_5_22,B,B,1,heuristic,B,p2_complexity
1573,314,VASoL_2007_5_22,B,B,1,heuristic,B,p4_role
1574,314,VASoL_2007_5_22,B,B,1,heuristic,B,p5_fewshot
1575,315,NCEOGA_2013_5_19,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1576,315,NCEOGA_2013_5_19,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1577,315,NCEOGA_2013_5_19,A,A,1,heuristic,A,p2_complexity
1578,315,NCEOGA_2013_5_19,A,A,1,heuristic,A,p4_role
1579,315,NCEOGA_2013_5_19,A,A,1,heuristic,A,p5_fewshot
1580,316,Mercury_7037555,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1581,316,Mercury_7037555,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1582,316,Mercury_7037555,C,C,1,heuristic,C,p2_complexity
1583,316,Mercury_7037555,C,C,1,heuristic,C,p4_role
1584,316,Mercury_7037555,C,C,1,heuristic,C,p5_fewshot
1585,317,Mercury_402132,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
1586,317,Mercury_402132,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
1587,317,Mercury_402132,B,B,1,heuristic,B,p2_complexity
1588,317,Mercury_402132,B,B,1,heuristic,B,p4_role
1589,317,Mercury_402132,B,B,1,heuristic,B,p5_fewshot
1590,318,MCAS_2006_8_24,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1591,318,MCAS_2006_8_24,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1592,318,MCAS_2006_8_24,A,A,1,heuristic,A,p2_complexity
1593,318,MCAS_2006_8_24,A,A,1,heuristic,A,p4_role
1594,318,MCAS_2006_8_24,A,A,1,heuristic,A,p5_fewshot
1595,319,Mercury_7128923,B,D,0,json,"{
  ""answer"": ""D""
}",p1_format
1596,319,Mercury_7128923,B,D,0,json,"{""answer"": ""D""}",p1_format_soft
1597,319,Mercury_7128923,B,D,0,heuristic,D,p2_complexity
1598,319,Mercury_7128923,B,D,0,heuristic,D,p4_role
1599,319,Mercury_7128923,B,D,0,heuristic,D,p5_fewshot
1600,320,Mercury_416379,A,A,1,json,"{""answer"": ""A""}",p1_format
1601,320,Mercury_416379,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1602,320,Mercury_416379,A,A,1,heuristic,A,p2_complexity
1603,320,Mercury_416379,A,A,1,heuristic,A,p4_role
1604,320,Mercury_416379,A,A,1,heuristic,A,p5_fewshot
1605,321,Mercury_7168053,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1606,321,Mercury_7168053,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1607,321,Mercury_7168053,C,C,1,heuristic,C,p2_complexity
1608,321,Mercury_7168053,C,C,1,heuristic,C,p4_role
1609,321,Mercury_7168053,C,C,1,heuristic,C,p5_fewshot
1610,322,AKDE&ED_2008_8_1,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1611,322,AKDE&ED_2008_8_1,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1612,322,AKDE&ED_2008_8_1,A,A,1,heuristic,A,p2_complexity
1613,322,AKDE&ED_2008_8_1,A,A,1,heuristic,A,p4_role
1614,322,AKDE&ED_2008_8_1,A,A,1,heuristic,Answer: A,p5_fewshot
1615,323,Mercury_SC_415476,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
1616,323,Mercury_SC_415476,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
1617,323,Mercury_SC_415476,B,B,1,heuristic,B,p2_complexity
1618,323,Mercury_SC_415476,B,B,1,heuristic,B,p4_role
1619,323,Mercury_SC_415476,B,B,1,heuristic,Answer: B,p5_fewshot
1620,324,Mercury_7106960,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1621,324,Mercury_7106960,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1622,324,Mercury_7106960,A,A,1,heuristic,A,p2_complexity
1623,324,Mercury_7106960,A,A,1,heuristic,A,p4_role
1624,324,Mercury_7106960,A,A,1,heuristic,Answer: A,p5_fewshot
1625,325,Mercury_7160563,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1626,325,Mercury_7160563,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1627,325,Mercury_7160563,C,C,1,heuristic,C,p2_complexity
1628,325,Mercury_7160563,C,C,1,heuristic,C,p4_role
1629,325,Mercury_7160563,C,C,1,heuristic,C,p5_fewshot
1630,326,Mercury_7068583,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
1631,326,Mercury_7068583,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
1632,326,Mercury_7068583,B,B,1,heuristic,B,p2_complexity
1633,326,Mercury_7068583,B,B,1,heuristic,B,p4_role
1634,326,Mercury_7068583,B,B,1,heuristic,Answer: B,p5_fewshot
1635,327,Mercury_404638,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
1636,327,Mercury_404638,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
1637,327,Mercury_404638,D,D,1,heuristic,D,p2_complexity
1638,327,Mercury_404638,D,D,1,heuristic,D,p4_role
1639,327,Mercury_404638,D,D,1,heuristic,Answer: D,p5_fewshot
1640,328,Mercury_SC_407138,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1641,328,Mercury_SC_407138,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1642,328,Mercury_SC_407138,A,A,1,heuristic,A,p2_complexity
1643,328,Mercury_SC_407138,A,A,1,heuristic,A,p4_role
1644,328,Mercury_SC_407138,A,A,1,heuristic,A,p5_fewshot
1645,329,MCAS_2000_4_10,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
1646,329,MCAS_2000_4_10,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
1647,329,MCAS_2000_4_10,D,D,1,heuristic,D,p2_complexity
1648,329,MCAS_2000_4_10,D,D,1,heuristic,D,p4_role
1649,329,MCAS_2000_4_10,D,D,1,heuristic,D,p5_fewshot
1650,330,Mercury_177748,D,B,0,json,"{
  ""answer"": ""B""
}",p1_format
1651,330,Mercury_177748,D,B,0,json,"{""answer"": ""B""}",p1_format_soft
1652,330,Mercury_177748,D,B,0,heuristic,B,p2_complexity
1653,330,Mercury_177748,D,B,0,heuristic,B,p4_role
1654,330,Mercury_177748,D,B,0,heuristic,B,p5_fewshot
1655,331,MCAS_2004_9_21-v1,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1656,331,MCAS_2004_9_21-v1,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1657,331,MCAS_2004_9_21-v1,C,C,1,heuristic,C,p2_complexity
1658,331,MCAS_2004_9_21-v1,C,C,1,heuristic,C,p4_role
1659,331,MCAS_2004_9_21-v1,C,C,1,heuristic,C,p5_fewshot
1660,332,MDSA_2007_5_16,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1661,332,MDSA_2007_5_16,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1662,332,MDSA_2007_5_16,A,A,1,heuristic,A,p2_complexity
1663,332,MDSA_2007_5_16,A,A,1,heuristic,A,p4_role
1664,332,MDSA_2007_5_16,A,A,1,heuristic,A,p5_fewshot
1665,333,Mercury_401763,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
1666,333,Mercury_401763,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
1667,333,Mercury_401763,B,B,1,heuristic,B,p2_complexity
1668,333,Mercury_401763,B,B,1,heuristic,B,p4_role
1669,333,Mercury_401763,B,B,1,heuristic,B,p5_fewshot
1670,334,Mercury_7268118,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1671,334,Mercury_7268118,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1672,334,Mercury_7268118,C,C,1,heuristic,C,p2_complexity
1673,334,Mercury_7268118,C,C,1,heuristic,C,p4_role
1674,334,Mercury_7268118,C,C,1,heuristic,C,p5_fewshot
1675,335,Mercury_403232,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
1676,335,Mercury_403232,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
1677,335,Mercury_403232,D,D,1,heuristic,D,p2_complexity
1678,335,Mercury_403232,D,D,1,heuristic,D,p4_role
1679,335,Mercury_403232,D,D,1,heuristic,Answer: D,p5_fewshot
1680,336,Mercury_415081,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1681,336,Mercury_415081,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1682,336,Mercury_415081,A,A,1,heuristic,A,p2_complexity
1683,336,Mercury_415081,A,A,1,heuristic,A,p4_role
1684,336,Mercury_415081,A,A,1,heuristic,Answer: A,p5_fewshot
1685,337,Mercury_7206378,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
1686,337,Mercury_7206378,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
1687,337,Mercury_7206378,B,B,1,heuristic,B,p2_complexity
1688,337,Mercury_7206378,B,B,1,heuristic,B,p4_role
1689,337,Mercury_7206378,B,B,1,heuristic,Answer: B,p5_fewshot
1690,338,CSZ30169,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1691,338,CSZ30169,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1692,338,CSZ30169,A,A,1,heuristic,A,p2_complexity
1693,338,CSZ30169,A,A,1,heuristic,A,p4_role
1694,338,CSZ30169,A,A,1,heuristic,Answer: A,p5_fewshot
1695,339,Mercury_7013948,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
1696,339,Mercury_7013948,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
1697,339,Mercury_7013948,D,D,1,heuristic,D,p2_complexity
1698,339,Mercury_7013948,D,D,1,heuristic,D,p4_role
1699,339,Mercury_7013948,D,D,1,heuristic,D,p5_fewshot
1700,340,Mercury_SC_402164,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1701,340,Mercury_SC_402164,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1702,340,Mercury_SC_402164,C,C,1,heuristic,C,p2_complexity
1703,340,Mercury_SC_402164,C,C,1,heuristic,C,p4_role
1704,340,Mercury_SC_402164,C,C,1,heuristic,C,p5_fewshot
1705,341,Mercury_400880,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1706,341,Mercury_400880,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1707,341,Mercury_400880,C,C,1,heuristic,C,p2_complexity
1708,341,Mercury_400880,C,C,1,heuristic,C,p4_role
1709,341,Mercury_400880,C,C,1,heuristic,C,p5_fewshot
1710,342,Mercury_7040793,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
1711,342,Mercury_7040793,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
1712,342,Mercury_7040793,B,B,1,heuristic,B,p2_complexity
1713,342,Mercury_7040793,B,B,1,heuristic,B,p4_role
1714,342,Mercury_7040793,B,B,1,heuristic,Answer: B,p5_fewshot
1715,343,MDSA_2010_5_29,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
1716,343,MDSA_2010_5_29,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
1717,343,MDSA_2010_5_29,D,D,1,heuristic,D,p2_complexity
1718,343,MDSA_2010_5_29,D,D,1,heuristic,D,p4_role
1719,343,MDSA_2010_5_29,D,D,1,heuristic,D,p5_fewshot
1720,344,LEAP__8_10365,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1721,344,LEAP__8_10365,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1722,344,LEAP__8_10365,A,A,1,heuristic,A,p2_complexity
1723,344,LEAP__8_10365,A,A,1,heuristic,A,p4_role
1724,344,LEAP__8_10365,A,A,1,heuristic,A,p5_fewshot
1725,345,Mercury_SC_401295,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
1726,345,Mercury_SC_401295,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
1727,345,Mercury_SC_401295,B,B,1,heuristic,B,p2_complexity
1728,345,Mercury_SC_401295,B,B,1,heuristic,B,p4_role
1729,345,Mercury_SC_401295,B,B,1,heuristic,B,p5_fewshot
1730,346,MCAS_2012_5_23625,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1731,346,MCAS_2012_5_23625,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1732,346,MCAS_2012_5_23625,C,C,1,heuristic,C,p2_complexity
1733,346,MCAS_2012_5_23625,C,C,1,heuristic,C,p4_role
1734,346,MCAS_2012_5_23625,C,C,1,heuristic,Answer: C,p5_fewshot
1735,347,Mercury_7268048,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1736,347,Mercury_7268048,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1737,347,Mercury_7268048,C,C,1,heuristic,C,p2_complexity
1738,347,Mercury_7268048,C,C,1,heuristic,C,p4_role
1739,347,Mercury_7268048,C,C,1,heuristic,C,p5_fewshot
1740,348,Mercury_SC_402629,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1741,348,Mercury_SC_402629,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1742,348,Mercury_SC_402629,A,A,1,heuristic,A,p2_complexity
1743,348,Mercury_SC_402629,A,A,1,heuristic,A,p4_role
1744,348,Mercury_SC_402629,A,A,1,heuristic,A,p5_fewshot
1745,349,NCEOGA_2013_8_42,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
1746,349,NCEOGA_2013_8_42,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
1747,349,NCEOGA_2013_8_42,D,D,1,heuristic,D,p2_complexity
1748,349,NCEOGA_2013_8_42,D,D,1,heuristic,D,p4_role
1749,349,NCEOGA_2013_8_42,D,D,1,heuristic,D,p5_fewshot
1750,350,Mercury_412463,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
1751,350,Mercury_412463,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
1752,350,Mercury_412463,D,D,1,heuristic,D,p2_complexity
1753,350,Mercury_412463,D,D,1,heuristic,D,p4_role
1754,350,Mercury_412463,D,D,1,heuristic,D,p5_fewshot
1755,351,Mercury_409295,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
1756,351,Mercury_409295,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
1757,351,Mercury_409295,B,B,1,heuristic,B,p2_complexity
1758,351,Mercury_409295,B,B,1,heuristic,B,p4_role
1759,351,Mercury_409295,B,B,1,heuristic,B,p5_fewshot
1760,352,Mercury_404609,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
1761,352,Mercury_404609,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
1762,352,Mercury_404609,D,D,1,heuristic,D,p2_complexity
1763,352,Mercury_404609,D,D,1,heuristic,D,p4_role
1764,352,Mercury_404609,D,D,1,heuristic,D,p5_fewshot
1765,353,Mercury_7230090,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1766,353,Mercury_7230090,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1767,353,Mercury_7230090,C,C,1,heuristic,C,p2_complexity
1768,353,Mercury_7230090,C,C,1,heuristic,C,p4_role
1769,353,Mercury_7230090,C,C,1,heuristic,C,p5_fewshot
1770,354,Mercury_7057488,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
1771,354,Mercury_7057488,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
1772,354,Mercury_7057488,D,D,1,heuristic,D,p2_complexity
1773,354,Mercury_7057488,D,D,1,heuristic,D,p4_role
1774,354,Mercury_7057488,D,D,1,heuristic,D,p5_fewshot
1775,355,MDSA_2009_4_1,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
1776,355,MDSA_2009_4_1,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
1777,355,MDSA_2009_4_1,D,D,1,heuristic,D,p2_complexity
1778,355,MDSA_2009_4_1,D,D,1,heuristic,D,p4_role
1779,355,MDSA_2009_4_1,D,D,1,heuristic,Answer: D,p5_fewshot
1780,356,Mercury_7150728,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1781,356,Mercury_7150728,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1782,356,Mercury_7150728,A,A,1,heuristic,A,p2_complexity
1783,356,Mercury_7150728,A,A,1,heuristic,A,p4_role
1784,356,Mercury_7150728,A,A,1,heuristic,A,p5_fewshot
1785,357,Mercury_402207,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
1786,357,Mercury_402207,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
1787,357,Mercury_402207,B,B,1,heuristic,B,p2_complexity
1788,357,Mercury_402207,B,B,1,heuristic,B,p4_role
1789,357,Mercury_402207,B,B,1,heuristic,B,p5_fewshot
1790,358,Mercury_411732,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
1791,358,Mercury_411732,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
1792,358,Mercury_411732,D,D,1,heuristic,D,p2_complexity
1793,358,Mercury_411732,D,D,1,heuristic,D,p4_role
1794,358,Mercury_411732,D,D,1,heuristic,D,p5_fewshot
1795,359,Mercury_7270113,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1796,359,Mercury_7270113,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1797,359,Mercury_7270113,C,C,1,heuristic,C,p2_complexity
1798,359,Mercury_7270113,C,C,1,heuristic,C,p4_role
1799,359,Mercury_7270113,C,C,1,heuristic,C,p5_fewshot
1800,360,AKDE&ED_2008_8_3,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
1801,360,AKDE&ED_2008_8_3,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
1802,360,AKDE&ED_2008_8_3,B,B,1,heuristic,B,p2_complexity
1803,360,AKDE&ED_2008_8_3,B,B,1,heuristic,B,p4_role
1804,360,AKDE&ED_2008_8_3,B,B,1,heuristic,B,p5_fewshot
1805,361,MCAS_1999_8_1,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1806,361,MCAS_1999_8_1,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1807,361,MCAS_1999_8_1,A,A,1,heuristic,A,p2_complexity
1808,361,MCAS_1999_8_1,A,A,1,heuristic,A,p4_role
1809,361,MCAS_1999_8_1,A,A,1,heuristic,Answer: A,p5_fewshot
1810,362,NYSEDREGENTS_2015_4_24,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1811,362,NYSEDREGENTS_2015_4_24,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1812,362,NYSEDREGENTS_2015_4_24,C,C,1,heuristic,C,p2_complexity
1813,362,NYSEDREGENTS_2015_4_24,C,C,1,heuristic,C,p4_role
1814,362,NYSEDREGENTS_2015_4_24,C,C,1,heuristic,C,p5_fewshot
1815,363,Mercury_7122640,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1816,363,Mercury_7122640,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1817,363,Mercury_7122640,A,A,1,heuristic,A,p2_complexity
1818,363,Mercury_7122640,A,A,1,heuristic,A,p4_role
1819,363,Mercury_7122640,A,A,1,heuristic,A,p5_fewshot
1820,364,Mercury_402547,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1821,364,Mercury_402547,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1822,364,Mercury_402547,C,C,1,heuristic,C,p2_complexity
1823,364,Mercury_402547,C,C,1,heuristic,C,p4_role
1824,364,Mercury_402547,C,C,1,heuristic,C,p5_fewshot
1825,365,Mercury_7133945,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
1826,365,Mercury_7133945,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
1827,365,Mercury_7133945,B,B,1,heuristic,B,p2_complexity
1828,365,Mercury_7133945,B,B,1,heuristic,B,p4_role
1829,365,Mercury_7133945,B,B,1,heuristic,B,p5_fewshot
1830,366,Mercury_7199028,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
1831,366,Mercury_7199028,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
1832,366,Mercury_7199028,B,B,1,heuristic,B,p2_complexity
1833,366,Mercury_7199028,B,B,1,heuristic,B,p4_role
1834,366,Mercury_7199028,B,B,1,heuristic,B,p5_fewshot
1835,367,Mercury_7217298,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1836,367,Mercury_7217298,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1837,367,Mercury_7217298,A,A,1,heuristic,A,p2_complexity
1838,367,Mercury_7217298,A,A,1,heuristic,A,p4_role
1839,367,Mercury_7217298,A,A,1,heuristic,A,p5_fewshot
1840,368,Mercury_7057680,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1841,368,Mercury_7057680,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1842,368,Mercury_7057680,C,C,1,heuristic,C,p2_complexity
1843,368,Mercury_7057680,C,C,1,heuristic,C,p4_role
1844,368,Mercury_7057680,C,C,1,heuristic,C,p5_fewshot
1845,369,Mercury_SC_400404,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
1846,369,Mercury_SC_400404,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
1847,369,Mercury_SC_400404,D,D,1,heuristic,D,p2_complexity
1848,369,Mercury_SC_400404,D,D,1,heuristic,D,p4_role
1849,369,Mercury_SC_400404,D,D,1,heuristic,D,p5_fewshot
1850,370,Mercury_SC_408030,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1851,370,Mercury_SC_408030,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1852,370,Mercury_SC_408030,A,A,1,heuristic,A,p2_complexity
1853,370,Mercury_SC_408030,A,A,1,heuristic,A,p4_role
1854,370,Mercury_SC_408030,A,A,1,heuristic,Answer: A,p5_fewshot
1855,371,Mercury_415083,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
1856,371,Mercury_415083,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
1857,371,Mercury_415083,B,B,1,heuristic,B,p2_complexity
1858,371,Mercury_415083,B,B,1,heuristic,B,p4_role
1859,371,Mercury_415083,B,B,1,heuristic,B,p5_fewshot
1860,372,Mercury_409114,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
1861,372,Mercury_409114,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
1862,372,Mercury_409114,B,B,1,heuristic,B,p2_complexity
1863,372,Mercury_409114,B,B,1,heuristic,B,p4_role
1864,372,Mercury_409114,B,B,1,heuristic,Answer: B,p5_fewshot
1865,373,Mercury_SC_415006,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
1866,373,Mercury_SC_415006,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
1867,373,Mercury_SC_415006,A,A,1,heuristic,A,p2_complexity
1868,373,Mercury_SC_415006,A,A,1,heuristic,A,p4_role
1869,373,Mercury_SC_415006,A,A,1,heuristic,A,p5_fewshot
1870,374,MSA_2012_5_15,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1871,374,MSA_2012_5_15,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1872,374,MSA_2012_5_15,C,C,1,heuristic,C,p2_complexity
1873,374,MSA_2012_5_15,C,C,1,heuristic,C,p4_role
1874,374,MSA_2012_5_15,C,C,1,heuristic,C,p5_fewshot
1875,375,Mercury_SC_402612,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
1876,375,Mercury_SC_402612,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
1877,375,Mercury_SC_402612,D,D,1,heuristic,D,p2_complexity
1878,375,Mercury_SC_402612,D,D,1,heuristic,D,p4_role
1879,375,Mercury_SC_402612,D,D,1,heuristic,D,p5_fewshot
1880,376,Mercury_SC_405937,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
1881,376,Mercury_SC_405937,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
1882,376,Mercury_SC_405937,B,B,1,heuristic,B,p2_complexity
1883,376,Mercury_SC_405937,B,B,1,heuristic,B,p4_role
1884,376,Mercury_SC_405937,B,B,1,heuristic,Answer: B,p5_fewshot
1885,377,Mercury_SC_416459,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1886,377,Mercury_SC_416459,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1887,377,Mercury_SC_416459,C,C,1,heuristic,C,p2_complexity
1888,377,Mercury_SC_416459,C,C,1,heuristic,C,p4_role
1889,377,Mercury_SC_416459,C,C,1,heuristic,Answer: C,p5_fewshot
1890,378,NAEP_2000_8_S21+4,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
1891,378,NAEP_2000_8_S21+4,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
1892,378,NAEP_2000_8_S21+4,C,C,1,heuristic,C,p2_complexity
1893,378,NAEP_2000_8_S21+4,C,C,1,heuristic,C,p4_role
1894,378,NAEP_2000_8_S21+4,C,C,1,heuristic,Answer: C,p5_fewshot
1895,379,Mercury_7072380,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
